106.254000	106.254000	B
106.268000	106.268000	B
106.487000	106.487000	B
106.780000	106.780000	B
106.794000	106.794000	B
109.333000	109.333000	B
109.948000	109.948000	B
110.990000	110.990000	B
111.197000	111.197000	B
111.217000	111.217000	B
111.236000	111.236000	B
111.584000	111.584000	B
111.668000	111.668000	B
111.690000	111.690000	B
111.813000	111.813000	B
111.832000	111.832000	B
112.643000	112.643000	B
112.846000	112.846000	B
112.865000	112.865000	B
113.286000	113.286000	B
114.302000	114.302000	B
114.916000	114.916000	B
115.969000	115.969000	B
116.015000	116.015000	B
116.043000	116.043000	B
117.625000	117.625000	B
117.632000	117.632000	B
117.668000	117.668000	B
117.702000	117.702000	B
117.738000	117.738000	B
117.817000	117.817000	B
117.830000	117.830000	B
118.245000	118.245000	B
118.276000	118.276000	B
118.320000	118.320000	B
119.277000	119.277000	B
119.322000	119.322000	B
119.482000	119.482000	B
119.518000	119.518000	B
119.958000	119.958000	B
119.974000	119.974000	B
120.032000	120.032000	B
122.579000	122.579000	B
